country,vat_type,category_id,rate_type,rate_value,comment
BE,REDUCED,HOUSING_PROVISION,REDUCED_RATE,12.0,"Under the conditions provided for in Royal Decree N° 20, Table B, categories X and XI and that do not fall under the mentioned exceptions (such as cleaning services (81.22.11), garden maintenance (81.30.11), …)

The reduced rate only applies to 41.00.1, 41.00.3, 43.2, 43.3, 43.9 in that context"
BE,REDUCED,ACCOMMODATION,REDUCED_RATE,12.0,"Royal Decree N° 20, Table B, category IV"
BE,REDUCED,RESTAURANT,REDUCED_RATE,12.0,"Royal Decree N° 20, Table B, category I excluded the provision of beverages"
BE,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,6.0,"Royal Decree N° 20, Table A, category  XXIII, N° 13 - hair prosthetics: 
The reduced rate only applies to hair prosthetics prescribed by a doctor or dermatologist and used for the alleviation of the consequences of a chronic illness, a long-term illness or a disability in: 
- 6704 11 00, 6704 19 00, 6704 20 00, 6704 90 00"
BE,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,6.0,"Royal Decree N° 20, Table A, cat. XXIII, N° 2 - part of orthopedic appliances etc. (part 2)
The reduced rate only applies for:
- screws, washers or the like for the treatment of fractures in the bone in 7318 1410 90, 7318 1535 90, 7318 1552 90, 7318 1562 90, 7318 1575 90, 7318 1595 90, 7318 1631 90, 7318 1900 90, 7318 2100 91-95-98, 7318 2200 91-95-98, 7318 2900 90, 8108 9090 99"
BE,REDUCED,FOODSTUFFS,REDUCED_RATE,6.0,"Royal Decree N° 20, Table A, cat. X (…)

The reduced rate only applies for:
- nutritional supplements and preparations and additives (RD of 2/8/1999 on the trade and use of substances intended for animal nutrition) 2309 9010 up to and including 2309 1090
- sodium bicarbonate offered for sale in a packaging normally reserved for domestic use + only for the preparation of ready meals, pastries or desserts, with exclusion of any other possible use in 2836 3000
9000"
BE,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,6.0,"Royal Decree N° 20, Table A, category XVII
The reduced rate only applies to:
- sterile hypodermic syringes for single use, intended for the injection of insulin solutions and graduated for this purpose in international units of insulin; disposable sterile needles for insulin injector pens: 9018 31
-intrauterine IUDs (pessaries): 9018 9084"
BE,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,6.0,"Royal Decree N° 20, Table A, cat. XXIII, N° 2 - dentures, etc. … (2)
RR only applies for:
- sterile hypodermic syringes for single use, intended for the injection of insulin solutions and graduated for this purpose in international units of insulin; disposable sterile needles for insulin injector pens + apparatus to be worn on the person and allowing continuous or intermittent injection of medicaments by means of a hypodermic needle supplied by an electronically controlled pump: 9018 3110-3190"
BE,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,6.0,"Royal Decree N° 20, Table A, cat. XXIII, n° 7 to 8 
The reduced rate only applies to:
- sterile hypodermic syringes for single use, intended for the injection of insulin solutions and graduated for this purpose in international units of insulin; disposable sterile needles for insulin injector pens: 9018 3110 
- puncture device, needles, test strips, specially designed for the use of the glucometer: 9018 3190
8017"
BE,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,6.0,"Royal Decree n° 20, Table A, category XII:
- 8° fertilizers: the reduced rate only applies for: products that will apparently be used as fertilisers and will not be mixed with recognised plant protection products for agricultural use in 2509 0000 and 2522 2000; kieserite (2530 2000) or thiosulfates, monopotassium phosphates and magnesium sulfates (2832 3000, 2833 2100, 2835 2400) used as fertilisers and not mixed with recognised plant protection products for agricultural use"
BE,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,6.0,"Royal Decree N° 20, Table A, cat. XXIII, N° 2 - dentures, etc. … (3)
The reduced rate only applies for:
- (PICC) peripheral insertion central catheters, introduced surgically and for a prolonged period into the human body for the purpose of administering intravenous medications (chemotherapy, parenteral nutrition, etc.) and samples frequent blood: 9018 3900
- devices to be held in the hand, worn on the person or implanted in the body, to compensate for a deficiency or infirmity: 9019 2000"
BE,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,6.0,"Royal Decree N° 20, Table A, category XVII
The reduced rate only applies to:
- pieces of bone conditioned to be implanted in the human body in order to totally or partially replace parts of the skeletons: 3001 9020, 3001 9098"
BG,REDUCED,FOODSTUFFS,REDUCED_RATE,9.0,The reduced rate is applicable for supply of foods suitable for babies or small children.
BG,REDUCED,FOODSTUFFS,REDUCED_RATE,9.0,The reduced rate is applicable for supply of specialised milk formulas (with partially hydrolysed protein and those for children with allergies) and dietetic foods for special medical purposes intended for infants.
BG,REDUCED,LOAN_LIBRARIES,REDUCED_RATE,9.0,"The supply of books on a physical medium or by electronic means, or both (including textbooks, knowledge books and textbooks, children's picture books, drawing or coloring books, printed or handwritten notebooks), periodicals like newspapers and magazines, on a physical medium or by electronic means, or both, other than publications which are wholly or mainly intended for advertising, and other than publications which are wholly or mainly composed of video content or audio-musical content."
BG,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,9.0,The reduced rate is applicable for supply of baby diapers and similar baby hygiene items.
BG,REDUCED,ACCOMMODATION,REDUCED_RATE,9.0,"The supply of accommodation services provided in hotels and similar establishments, including the provision of holiday accommodation and the rental of places for camping or caravans, with a place of supply in the territory of the country."
CY,REDUCED,CULTURAL_EVENTS,EXEMPTED,0.0,When organized by non-profit organizations and does not distort competition between them and profit organizations
CY,REDUCED,PRIVATE_DWELLINGS,NOT_APPLICABLE,0.0,
CY,REDUCED,SOCIAL_WELLBEING,NOT_APPLICABLE,0.0,
CY,REDUCED,UNDERTAKERS_SERVICES,NOT_APPLICABLE,0.0,
CY,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,5.0,"Live animals, feeding stuffs (including food for birds and fish)"
CY,REDUCED,FOODSTUFFS,REDUCED_RATE,5.0,"The sale of: baby milk, baby diapers, adult diapers, women hygiene products, fresh vegetable and fruits are liable at 0% until 31/12/2026"
CY,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,5.0,"The sale of in vitro products and vaccines related to virus covid 19 are liable at 0% from 13/01/2023 until 31/5/2023

From 5/5/2023 up until 31/12/2025 until the sale of the following: baby milk (liquid or powder), baby diapers, adult diapers, products related to feminine hygiene protection are liable at the 0%

From 1/12/23 up until 31/12/25 sale of fresh or refrigerated vegetables of all kinds for human consumption are liable at the 0% VAT"
CY,REDUCED,AGRICULTURAL_PRODUCTION,REDUCED_RATE,5.0,"Fertilizers, insecticides, rodenticides, fungicides, herbicides, disinfectants (under tariff code 31)"
CY,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,5.0,"Lifting devices for the disabled 
(under tariff code 84.28)
Braille typewriters and pocket size specialized electronic communication devices for the disabled (under tariff code 84.69)
Hearing aids and orthopedic devices (under tariff code 90.21)
Wheelchairs for the disabled  
(under tariff code 87.13)
Repair services of the aforementioned goods - standard rate"
CY,REDUCED,CHILDREN_CAR_SEATS,REDUCED_RATE,5.0,Children's car seats to be used by land vehicles and specially designed for children up to 12 years old
CY,REDUCED,ZOOLOGICAL,REDUCED_RATE,5.0,
CY,REDUCED,100_YEARS_OLD,REDUCED_RATE,5.0,only the importation of archeological goods under tariff code 9706 00 00 - is liable at the reduced vat rate 5%
CY,REDUCED,UNDERTAKERS_SERVICES,REDUCED_RATE,5.0,Only the sale of coffins is liable at the extra reduced rate of 5%
CY,REDUCED,SUPPLY_WATER,REDUCED_RATE,5.0,
CY,REDUCED,STREET_CLEANING,REDUCED_RATE,5.0,
CY,REDUCED,HOUSING_PROVISION,REDUCED_RATE,5.0,Renovation services related to extension of house used as a residence
CY,REDUCED,TRANSPORT_PASSENGERS,REDUCED_RATE,5.0,City and rural buses
CY,REDUCED,WRITERS_SERVICES,REDUCED_RATE,5.0,
CY,REDUCED,MEDICAL_CARE,REDUCED_RATE,5.0,
CY,REDUCED,CULTURAL_EVENTS,REDUCED_RATE,5.0,
CY,REDUCED,SPORTING_EVENTS,REDUCED_RATE,5.0,
CY,REDUCED,HAIRDRESSING,REDUCED_RATE,5.0,Hair extensions and wigs are liable at the standard rate
CY,REDUCED,TRANSPORT_PASSENGERS,REDUCED_RATE,9.0,"Urban/suburban/rural taxi
Touristic/excursion/intercity buses"
CY,REDUCED,ACCOMMODATION,REDUCED_RATE,9.0,Until 31/8/2022 was 5% - from 1/9/2022 is 9%
CY,REDUCED,RESTAURANT,REDUCED_RATE,9.0,Until 31/8/2022 was 5% - from 1/9/2022 is 9%
CY,REDUCED,BOOKS,SUPER_REDUCED_RATE,3.0,"Books under tariff code 49.01-49.05
Audio books for persons with disability under tariff code 85.23"
CY,REDUCED,NEWSPAPERS,SUPER_REDUCED_RATE,3.0,under tariff code 49.01-49.05
CY,REDUCED,PERIODICALS,SUPER_REDUCED_RATE,3.0,under tariff code 49.01-49.05
CY,REDUCED,MEDICAL_EQUIPMENT,SUPER_REDUCED_RATE,3.0,"3% VAT rate from 21/7/2023 
Lifting devices for the disabled 
(under tariff code 84.28)
Braille typewriters and pocket size specialized electronic communication devices for the disabled (under tariff code 84.69)
Orthopedic devices including medical surgical belts, bandage and crutches, splints, supports and other items and devices for fractures, items and prosthetic devices, hearing devices for the deaf (under tariff code 90.21)
Wheelchairs for the disabled  
(under tariff code 87.13)"
CY,REDUCED,WASTE_TREATMENT_REFUSAL,SUPER_REDUCED_RATE,3.0,
CY,REDUCED,WASTE_TREATMENT,SUPER_REDUCED_RATE,3.0,
CY,REDUCED,THEATRE_PERFORMANCES,SUPER_REDUCED_RATE,3.0,
CZ,REDUCED,ACCOMMODATION,REDUCED_RATE,12.0,Accommodation services.
CZ,REDUCED,RESTAURANT,REDUCED_RATE,12.0,"Restaurant and catering services except serving beverages other than drinking water and selected drinks; serving drinking water and selected drinks. 
Selected drinks (non-alcoholic beverage) are milk and liquid milk products, plant-based milk alternatives (CN 2202 99 11 and 2202 99 15), even if they contain added sugar or other sweetening matter, additive or other food, provided they retain the essential character of such beverages."
CZ,REDUCED,CULTURAL_EVENTS,REDUCED_RATE,12.0,"Admission to shows, theatres, circuses, amusement parks, concerts, museums, zoos, cinemas, exhibitions and similar cultural events and facilities, botanical gardens, nature reserves and national parks."
CZ,REDUCED,MEDICAL_CARE,REDUCED_RATE,12.0,"Medical care, in so far as those transactions are not exempt."
CZ,REDUCED,SOCIAL_WELLBEING,REDUCED_RATE,12.0,"Social care, in so far as those transactions are not exempt."
CZ,REDUCED,DOMESTIC_CARE,REDUCED_RATE,12.0,"Domestic care of the young, elderly, sick or disabled."
CZ,REDUCED,SPORTING_EVENTS,REDUCED_RATE,12.0,Admission to sporting events; use of indoor and outdoor sports facilities for sports activities; services related to the operation of recreational parks and beaches; operation of ski slopes.
CZ,REDUCED,UNDERTAKERS_SERVICES,REDUCED_RATE,12.0,"Funerals and related services, except for funeral services for animals."
CZ,REDUCED,MEDICAL_EQUIPMENT,REDUCED_RATE,12.0,Selected medical devices and their accessories according to the Regulation of the European Parliament and the Council on medical devices and in vitro diagnostic medical devices and their accessories according to the Regulation of the European Parliament and the Council on in vitro diagnostic medical devices (e.g. they can be classified in table no. 1 of section C of Annex no. 3 or Annex No. 4 of the Act on Public Health Insurance). Repair or modification of such medical equipment.
CZ,REDUCED,LOAN_LIBRARIES,EXEMPTED,0.0,"Supply, including on loan by libraries, of books, picture books, drawing or colouring books, brochures, music and maps, including audio recordings of their content (other than those where advertising exceeds 50% of their content, or those that consist wholly or mainly of video content or audible music). It also applies to electronic versions (e-books, etc.)."
CZ,REDUCED,TRANSPORT_PASSENGERS,EXEMPTED,0.0,The cross-border transport services of passengers and their luggage.
CZ,REDUCED,FOODSTUFFS,REDUCED_RATE,12.0,"Foodstuffs for human and animal consumption, live animals, seeds, plants, additives normally intended for use in the preparation of foodstuffs; products normally used to supplement foodstuffs or as a substitute for foodstuffs. Excl. beverages and water, this does not apply to selected drinks (milk and liquid milk products, plant-based milk alternatives, even if they contain added sugar or other sweetener, additive or other food, provided they retain the essential character of such beverages)."
CZ,REDUCED,PLANT,REDUCED_RATE,12.0,"Live trees and other plants; bulbs, roots and the like. Plants and seeds."
CZ,REDUCED,SUPPLY_WATER,REDUCED_RATE,12.0,"Drinking water.
Treatment and distribution services of water through mains. Collection and treatment of wastewater and sewage."
CZ,REDUCED,PHARMACEUTICAL_PRODUCTS,REDUCED_RATE,12.0,"Sorbitol for diabetics, aspartame, saccharin and its salts, antibiotics, pharmaceutical products - intended for medical services, disease prevention and treatment for medical purposes only; radiopharmaceuticals, vaccines, medicaments, contrast agents for X-ray examinations, diagnostic reagents intended for administration to patients, chemical contraceptives on a hormonal basis - intended for medical and veterinary services, disease prevention and treatment for medical and veterinary purposes."
CZ,REDUCED,PERIODICALS,REDUCED_RATE,12.0,"Supply, including on loan by libraries, of newspapers, magazines and periodicals, including audio recordings of their content (other than those where advertising exceeds 50% of their content, or those that consist wholly or mainly of video content or audible music). It also applies to electronic versions."
CZ,REDUCED,CHILDREN_CAR_SEATS,REDUCED_RATE,12.0,Children’s car seats.
CZ,REDUCED,TRANSPORT_PASSENGERS,REDUCED_RATE,12.0,Mass land and waterway transport services of passengers and their luggage and passenger transport services by ski lifts.
CZ,REDUCED,HOUSING_PROVISION,REDUCED_RATE,12.0,"The construction, renovation, alteration and transfer of residential property provided as a part of a social policy (apartments of up to 120 m2 of the floor area and family houses of up to 350 m2 of the floor area, other social buildings designed for living)."
CZ,REDUCED,PRIVATE_DWELLINGS,REDUCED_RATE,12.0,The renovation and repairing of residential property.
CZ,REDUCED,SUPPLY_HEATING,REDUCED_RATE,12.0,Heat and cold supply.
DE,REDUCED,FOODSTUFFS,REDUCED_RATE,7.0,"Annex 2 of the German VAT Act contains a list of goods falling under the reduced rate of 7% such as live animals, meat, milk and so on. For legal certainty please have a look at the German VAT Act."
DE,REDUCED,SUPPLY_WATER,REDUCED_RATE,7.0,"No reduced rate for bottled water, healing water and steam"
